34380,1918,787,-9234,781,9759,1702
34388,3045,1409,-9007,1543,10682,2023
34398,3005,618,-9322,1273,11287,2331
34409,2139,-373,-9069,1996,11522,2739
34419,1770,1639,-8654,3713,11601,2909
34429,1650,3372,-7914,3912,12071,3173
34439,757,3467,-7210,2524,12174,3556
34449,-1604,3605,-5626,851,12041,4018
34460,-6439,3632,-3628,-885,11505,4817
34470,-6981,2082,-4366,-2536,9208,5781
34478,-5112,1377,-8908,-3362,5035,5633
34488,-6682,-347,-6461,-3155,-490,4302
34499,-3894,-471,-4981,-1127,-4760,2216
34509,-2619,1226,-2981,926,-6101,15
34519,-1652,3153,-2281,1214,-5574,-1751
34529,-1615,3135,-2856,-564,-4895,-2866
34540,-2055,1170,-3524,-2771,-4896,-3631
34550,-2102,-205,-4088,-3391,-5586,-4311
34558,-1888,-435,-4342,-2797,-6549,-4860
34568,-1428,-243,-4437,-2238,-7491,-5121
34579,-841,-306,-4523,-2152,-8247,-5038
34589,-363,-647,-4702,-2220,-8772,-4731
34599,-19,-860,-4935,-2125,-9172,-4319
34609,328,-888,-5305,-1867,-9491,-3805
34619,592,-818,-5627,-1643,-9697,-3160
34630,853,-826,-5901,-1492,-9820,-2423
34638,1188,-594,-6382,-1414,-9812,-1552
34648,1453,-551,-6892,-1591,-9728,-578
34658,1736,-583,-7502,-1811,-9695,374
34669,2217,-451,-8057,-1969,-9738,1237
34679,2984,-297,-8378,-2147,-9803,1950
34689,4050,-83,-8591,-2344,-9753,2416
34699,5107,16,-8623,-2656,-9443,2586
34710,5902,172,-8478,-3000,-8835,2520
34718,6805,418,-8116,-3276,-8002,2315
34728,7673,561,-7522,-3538,-7025,1967
34738,8251,498,-6727,-3778,-5958,1427
34749,8297,77,-6238,-3951,-4929,713
34759,7825,-606,-5757,-3970,-4287,-53
34769,7405,-1416,-4956,-3698,-4334,-711
34779,7922,-2130,-4022,-3293,-4709,-1146
34787,8967,-2585,-3092,-2820,-4671,-1370
34798,9726,-2648,-2157,-2263,-3872,-1458
34808,9824,-2352,-1889,-1734,-2374,-1437
34818,9117,-2125,-2206,-1313,-612,-1285
34828,7978,-1844,-2674,-857,921,-1001
34839,6858,-1476,-3214,-337,1992,-666
34849,5920,-4434,-6678,235,2735,-328
34859,2184,38,-2212,3732,4983,-490
34867,-1459,1112,-4438,5510,5495,-224
34878,-3257,1618,-5802,6524,5109,95
34888,-620,651,-5634,7016,4265,8
34898,540,-119,-4028,7093,3760,-170
34908,806,-335,-7251,7388,4318,-137
34918,591,-767,-4739,5345,5245,-325
34929,856,245,-8159,3302,4004,-449
34939,790,-609,-4967,456,-520,217
34949,352,42,-4730,189,-25,98
34957,480,-12,-4556,207,33,21
34968,432,44,-4520,127,14,11
34978,474,68,-4570,98,-33,-6
34988,486,85,-4597,119,-58,4
34998,491,77,-4596,134,-64,11
35009,477,70,-4545,152,-59,21
35019,473,29,-4632,164,-44,33
35029,474,43,-4619,161,-15,42
35037,472,23,-4598,150,15,45
35048,475,-2,-4627,125,37,40
35058,469,11,-4577,90,48,30
35068,460,37,-4611,78,59,23
35078,473,13,-4609,77,59,23
35088,476,29,-4596,78,65,27
35099,465,15,-4607,72,64,32
35107,465,0,-4584,69,70,31
35117,468,22,-4582,67,71,32
35127,488,24,-4614,64,72,33
35138,474,40,-4586,66,76,36
35148,460,23,-4558,74,87,40
35158,477,3,-4561,83,97,47
35168,459,4,-4578,80,114,52
35179,457,3,-4596,73,129,54
35189,485,42,-4564,73,140,52
35197,486,11,-4559,79,145,52
35207,503,-8,-4548,90,146,56
35217,489,-6,-4594,96,142,55
35228,504,6,-4557,113,140,59
35238,489,9,-4572,125,144,63
35248,483,-6,-4586,131,151,66
35258,497,11,-4577,142,157,74
35269,504,8,-4605,153,175,82
35277,506,8,-4602,173,199,86
35287,499,-8,-4609,210,233,99
35297,479,56,-4696,240,266,108
35308,519,4,-4631,259,302,128
35318,540,-8,-4693,313,358,155
35328,512,-8,-4678,406,450,185
35336,535,-38,-4685,446,531,211
35347,557,-63,-4680,442,610,221
35357,565,-97,-4698,414,678,221
35367,592,-144,-4846,357,758,206
35377,624,-253,-5049,235,986,161
35387,639,-73,-4869,168,1343,78
35398,664,-108,-4918,166,1576,71
35408,722,-120,-4957,215,1831,66
35418,733,-55,-4992,251,2093,71
35426,820,-150,-4961,322,2390,84
35437,826,-124,-4949,308,2617,87
35447,892,-117,-4911,273,2840,95
35457,959,-125,-4815,204,3038,115
35467,997,-144,-4703,23,3187,123
35478,1026,-224,-4698,-269,3222,122
35488,1139,-203,-4831,-539,3326,80
35496,1172,-194,-5002,-689,3500,36
35506,1280,-133,-5359,-802,3760,-10
35517,1424,72,-5813,-880,4194,-19
35527,1522,157,-6056,-869,4842,50
35537,1589,509,-6588,-730,5661,180
35547,1791,927,-7098,-496,6715,440
35557,1823,691,-7672,-239,7899,802
35568,1978,903,-8132,258,8992,1119
35578,2383,212,-9117,648,10116,1396
35586,2381,1089,-9202,1293,11007,1472
35596,3001,259,-9138,1024,11672,1577
35607,2363,420,-9189,1334,12123,1783
35617,2254,303,-8877,2074,12383,1986
35627,1994,2722,-8776,2802,12661,2200
35637,724,3016,-7409,1954,12804,2539
35648,-400,2851,-6611,675,12722,2959
35658,-3124,2979,-5560,-642,12687,3463
35666,-10907,3008,-2392,-2072,11527,4162
35676,-5774,2185,-10075,-2899,6793,4242
35686,-7804,129,-8197,-3356,-18,3087
35697,-5179,-653,-4888,-1741,-5425,1185
35707,-2586,1502,-2846,658,-6845,-707
35717,-1476,3806,-2260,670,-5322,-1966
35727,-2496,2998,-3310,-1622,-3937,-2376
35736,-3435,622,-4610,-3627,-4343,-2511
35748,-3245,-620,-5013,-3538,-5960,-2888
35756,-2381,-310,-4958,-2425,-7469,-3369
35766,-1659,110,-5008,-1810,-8425,-3632
35777,-1134,-174,-5209,-1857,-9185,-3568
35787,-573,-705,-5442,-1932,-9931,-3334
35797,-204,-930,-5748,-1672,-10559,-3034
35807,288,-1240,-6029,-1305,-10975,-2647
35818,350,-862,-6413,-961,-11270,-2191
35826,693,-935,-6765,-887,-11565,-1632
35836,1138,-455,-7158,-946,-11731,-1078
35846,1453,-900,-7759,-1406,-11768,-379
35856,2001,-1301,-8173,-1675,-11759,341
35867,2829,-1154,-8448,-1537,-11629,908
35877,3905,-613,-8698,-1395,-11205,1254
35887,5181,-334,-8966,-1523,-10571,1284
35897,6486,-219,-9008,-1715,-9898,938
35906,7890,167,-8506,-1637,-9178,333
35916,9010,827,-7476,-1491,-8246,-296
35926,9921,1285,-6151,-1782,-7059,-762
35936,10496,968,-5173,-2564,-5694,-1040
35947,10331,121,-4979,-3456,-4353,-1202
35957,9779,-1378,-4632,-4124,-3759,-1312
35967,9742,-3023,-4055,-3999,-4052,-1411
35977,10768,-4020,-3050,-3000,-4310,-1507
35988,15479,-5483,-4697,-915,-3050,-1494
35996,13608,-2439,308,2310,740,-750
36006,14023,-814,-1666,4247,3115,602
36016,981,-168,-3512,4721,5149,2085
36026,-528,3084,-6702,6555,5679,2385
36037,480,2741,-5476,7170,4579,1509
36047,635,1968,-2747,4911,5082,-428
36057,664,-2752,-6635,2380,7234,-2242
36067,2077,983,-9473,2011,7045,-859
36076,1436,-435,-5023,712,-403,329
36086,413,1,-4762,67,-38,55
36096,467,85,-4526,-20,6,20
36106,519,92,-4609,-107,-34,-10
36117,482,105,-4561,-104,-18,-13
36127,484,125,-4553,-77,-20,-7
36135,464,90,-4602,-14,-12,12
36145,482,69,-4586,13,-8,19
36155,452,66,-4590,11,-8,16
36166,441,64,-4620,18,12,21
36176,450,74,-4605,30,32,28
36186,461,94,-4562,49,44,34
36196,469,68,-4582,58,55,36
36207,438,76,-4535,62,65,39
36217,449,60,-4563,57,80,40
36225,450,72,-4548,67,113,42
36235,448,83,-4592,92,136,50
36246,462,55,-4600,125,142,56
36256,472,77,-4604,148,137,60
36266,505,41,-4589,171,137,64
36276,473,65,-4592,183,132,63
36287,470,42,-4593,189,133,66
36297,478,24,-4588,187,127,66
36305,479,29,-4601,173,124,63
36315,483,31,-4588,155,131,63
36325,487,22,-4598,146,137,57
36336,483,13,-4585,124,149,56
36346,476,33,-4562,109,162,57
36356,478,45,-4570,106,174,57
36366,494,38,-4597,108,185,62
36375,499,36,-4576,111,190,72
36385,503,24,-4603,116,196,81
36395,537,-1,-4571,116,202,88
36405,511,47,-4593,127,226,105
36416,525,21,-4625,135,251,130
36426,520,4,-4618,124,276,139
36436,488,56,-4697,124,314,159
36446,538,23,-4778,182,410,192
36454,528,59,-4813,285,589,226
36465,582,-13,-5051,270,792,251
36475,582,-121,-4909,123,1149,213
36485,614,-122,-4907,6,1471,129
36495,640,-121,-4985,-61,1718,76
36506,683,-96,-4971,-103,1966,28
36516,697,-46,-4970,-114,2185,-4
36526,756,23,-4899,-91,2403,3
36536,824,47,-4890,-38,2625,47
36545,771,37,-4916,-41,2789,90
36555,958,9,-4778,-71,2998,116
36565,1008,19,-4746,-206,3033,130
36575,1060,-102,-4696,-294,3121,150
36586,1144,-46,-4947,-329,3212,132
36596,1175,30,-4998,-371,3410,106
36606,1233,122,-5048,-454,3655,110
36616,1352,224,-5144,-455,3948,154
36624,1390,238,-5065,-451,4320,248
36635,1560,480,-5212,-407,4725,382
36645,1640,435,-5487,-414,5210,568
36655,1712,348,-5972,-424,5805,729
36665,1845,139,-6935,-339,6552,831
36676,2084,363,-7883,-209,7585,837
36686,2548,972,-9078,85,8787,913
36696,3137,819,-9404,337,10228,1183
36704,2871,1739,-9951,518,11405,1431
36715,2849,595,-9376,182,12191,1740
36725,2685,1123,-9838,323,12745,2034
36735,2793,1702,-9064,654,13089,2343
36745,1843,2160,-8709,994,13054,2751
36756,211,1916,-7563,926,12840,3144
36766,-1134,1488,-6338,935,12676,3536
36774,-3009,1083,-5306,1129,12982,3871
36784,-8545,2048,-2170,1518,12638,4116
36794,-6003,2575,-8554,1959,8334,3822
36805,-6552,2063,-9090,620,931,2509
36815,-5369,105,-6020,-83,-5748,784
36825,-2336,139,-3966,1100,-9097,-711
36835,-927,1349,-2399,2089,-8868,-1928
36846,-623,2168,-2098,1896,-7257,-2644
36856,-1380,1574,-2830,685,-6424,-2975
36864,-1932,505,-3805,-179,-6879,-3169
36874,-1956,9,-4285,-83,-8100,-3400
36885,-1548,173,-4400,452,-9343,-3592
36895,-840,515,-4327,754,-10117,-3616
36905,-131,593,-4425,609,-10420,-3442
36915,95,462,-4306,243,-10457,-3130
36926,385,377,-4669,-106,-10463,-2693
36934,535,253,-4997,-384,-10369,-2165
36944,575,216,-5326,-582,-10252,-1601
36954,673,309,-5951,-735,-10205,-1071
36964,839,401,-6404,-977,-10262,-604
36975,1134,309,-6787,-1273,-10331,-240
36985,1359,158,-7365,-1525,-10243,13
36995,1636,22,-7918,-1819,-10057,244
37005,2185,-2,-8528,-2123,-9873,558
37014,3178,276,-8825,-2305,-9707,922
37024,4570,511,-9025,-2467,-9372,1097
37034,5998,623,-8967,-2700,-8721,880
37044,7576,856,-8680,-2817,-7870,377
37055,8982,937,-8422,-2983,-7061,-142
37065,9639,558,-7744,-3271,-6612,-463
37075,10095,-135,-6373,-3452,-6720,-577
37085,14639,-3956,-8709,-3315,-6646,-594
37096,11166,-2623,-888,-1621,-4592,-608
37104,12380,-2048,-2823,-418,-2961,-518
37114,12291,-2365,-2229,-403,-970,-215
37124,11984,-3518,-1780,167,725,83
37134,11842,-3104,-1802,1962,2316,348
37145,11782,-2656,-2013,3701,3918,746
37155,546,332,-4188,5004,5488,1183
37165,-1129,1733,-7976,5766,5566,1238
37173,486,2036,-4160,3766,4606,396
37184,636,-1374,-4123,1696,5034,-984
37194,3578,-4556,-24745,1264,6484,-512
37204,498,-519,-5257,881,433,216
37214,635,256,-5003,122,-150,71
37225,380,46,-4564,8,-28,-18
37235,417,13,-4552,30,15,-30
37245,466,99,-4551,10,-25,-38
37255,459,87,-4558,33,-28,-18
37263,465,81,-4603,92,-22,4
37274,467,87,-4617,143,-17,28
37284,449,70,-4651,177,1,46
37294,460,43,-4609,172,11,54
37304,443,52,-4625,139,39,51
37315,429,23,-4584,101,62,44
37325,427,47,-4583,66,67,37
37335,417,49,-4566,47,72,32
37343,441,80,-4580,49,82,36
37354,421,50,-4617,56,93,39
37364,445,36,-4588,72,104,46
37374,477,43,-4578,97,114,51
37384,443,34,-4595,114,113,51
37395,445,24,-4616,119,114,50
37405,465,-5,-4606,113,123,50
37415,430,50,-4598,97,136,47
37423,453,23,-4603,90,144,50
37433,466,34,-4577,103,151,54
37444,468,36,-4591,121,149,51
37454,462,17,-4570,127,149,50
37464,459,22,-4554,125,153,57
37474,464,24,-4575,128,159,57
37485,468,12,-4606,120,171,56
37495,475,11,-4592,103,182,59
37503,457,1,-4593,87,193,61
37513,444,29,-4610,75,204,63
37524,492,19,-4622,61,213,69
37534,475,19,-4636,48,225,77
37544,487,30,-4622,42,241,92
37554,489,44,-4650,40,274,117
37565,519,37,-4717,49,327,153
37575,543,47,-4789,115,440,190
37583,521,37,-4813,184,616,225
37593,558,-98,-5020,114,846,234
37603,558,-64,-4817,16,1195,172
37614,613,-70,-4791,-35,1385,135
37624,615,-48,-4758,-78,1533,104
37634,677,9,-4749,-123,1640,78
37644,677,17,-4773,-165,1729,69
37655,725,-10,-4711,-209,1811,82
37663,770,57,-4806,-252,1883,88
37673,801,30,-4833,-283,1998,104
37683,856,32,-4806,-299,2141,124
37694,900,31,-4859,-312,2280,138
37704,908,30,-5028,-285,2483,145
37714,1021,30,-4875,-206,2770,170
37724,1076,84,-4874,-103,2938,201
37732,1158,164,-4952,-62,3153,228
37743,1165,127,-5018,-75,3395,256
37753,1326,192,-5068,-152,3663,305
37763,1355,225,-5286,-196,4027,357
37773,1454,380,-5506,-258,4476,437
37784,1497,157,-5740,-367,5075,574
37794,1701,367,-6550,-395,5806,631
37804,1754,577,-7400,-359,6876,716
37814,1990,959,-8468,-184,8128,949
37823,2368,661,-9121,25,9509,1238
37833,2637,899,-9379,356,10845,1436
37843,2617,1405,-10012,401,11954,1608
37853,2742,829,-9310,108,12659,1831
37864,2512,1288,-9737,18,13129,2121
37874,2582,1816,-8910,75,13415,2408
37884,1650,1773,-8484,144,13351,2793
37894,152,1541,-7671,24,13100,3142
37902,-1086,965,-6541,9,12810,3503
37913,-4037,337,-4543,388,12820,3791
37923,-9749,681,-246,1514,11461,3853
37933,-5534,3459,-11116,2401,5737,2780
37943,-7395,1830,-7292,638,-1657,912
37954,-4371,1024,-4148,-210,-6892,-761
37964,-1500,1102,-2734,182,-7790,-1838
37974,-788,1099,-2350,273,-6119,-2361
37982,-2119,893,-2826,207,-5149,-2532
37993,-2692,605,-3797,267,-5893,-2657
38003,-2372,584,-4005,438,-7283,-2874
38013,-1733,618,-4055,618,-8368,-3079
38023,-1130,490,-4152,689,-9139,-3189
38033,-480,318,-4267,681,-9801,-3198
38044,49,361,-4510,690,-10317,-3034
38054,356,439,-4731,684,-10595,-2701
38062,456,503,-4878,552,-10769,-2293
38072,723,635,-5187,376,-10943,-1899
38083,1082,641,-5561,133,-11042,-1588
38093,1381,924,-6056,-127,-11050,-1380
38103,1783,995,-6454,-447,-10983,-1225
38113,2221,974,-6923,-787,-10821,-1087
38124,2856,891,-7376,-1153,-10410,-893
38134,3655,838,-7739,-1547,-9760,-511
38142,4649,886,-8052,-1857,-8959,88
38152,5823,1036,-8232,-2132,-8092,732
38163,6816,1151,-8148,-2615,-7147,1247
38173,7790,1161,-7808,-3258,-6163,1547
38183,8565,1050,-7263,-3781,-5218,1631
38193,8945,769,-7194,-4159,-4465,1510
38203,8801,196,-6545,-4425,-4418,1234
38212,8942,-570,-5392,-4458,-5347,789
38222,9610,-1303,-4105,-4320,-6198,243
38232,10193,-2321,-2725,-4339,-5981,-372
38242,10814,-3246,-1921,-4083,-4686,-975
38253,11852,-6282,161,-1873,-1750,-1506
38263,12693,-3625,-1055,1781,1499,-1751
38273,11799,-1253,-1680,4004,3669,-1428
38283,928,-362,-2898,4667,5344,-489
38292,-999,1727,-6657,5985,5556,-57
38302,117,516,-6024,6860,4655,-266
38312,655,-266,-6545,8084,3971,-307
38322,2113,-6981,-16200,5977,4701,-583
38333,940,-435,-4965,3341,1094,46
38343,661,221,-4874,52,-374,214
38353,390,-40,-4734,-77,-97,-5
38363,476,46,-4539,-97,18,11
38373,448,37,-4567,-156,-18,-23
38382,496,100,-4575,-184,-27,-43
38392,479,110,-4570,-170,-28,-29
38402,478,92,-4593,-104,-21,-9
38412,462,55,-4549,-58,-21,2
38423,455,103,-4619,-41,-23,7
38433,453,79,-4552,-5,-3,20
38443,436,71,-4614,27,28,25
38453,461,84,-4597,54,63,34
38462,456,60,-4567,62,81,36
38472,478,73,-4580,60,82,35
38482,437,63,-4538,58,89,38
38492,457,86,-4599,75,117,48
38502,457,85,-4579,116,142,59
38513,447,100,-4596,165,152,66
38521,462,55,-4591,195,155,72
38531,471,61,-4561,206,160,70
38541,462,36,-4600,194,164,67
38552,443,40,-4608,176,170,57
38562,472,24,-4583,151,181,58
38572,497,9,-4578,106,184,57
38582,456,13,-4603,71,182,51
38593,501,31,-4589,46,175,51
38603,485,14,-4603,31,175,46
38611,471,44,-4627,22,182,51
38621,514,41,-4565,33,191,55
38632,486,51,-4573,45,204,61
38642,506,57,-4570,43,209,70
38652,488,47,-4605,32,214,76
38662,540,20,-4578,20,219,84
38672,498,63,-4601,3,229,97
38683,535,98,-4570,-16,241,119
38691,530,56,-4613,-37,264,146
38701,524,45,-4687,-52,319,166
38711,552,21,-4739,-63,435,173
38722,559,29,-4760,-60,609,163
38732,545,46,-4720,-30,777,151
38742,580,57,-4708,-11,910,157
38752,604,23,-4726,-4,1024,161
38763,633,0,-4690,-6,1126,161
38773,658,24,-4654,-11,1201,141
38781,690,15,-4643,-8,1264,128
38791,699,19,-4695,-4,1313,119
38801,731,64,-4673,14,1372,112
38812,760,33,-4644,25,1437,129
38822,832,-21,-4691,22,1491,145
38832,833,15,-4717,-10,1568,137
38842,882,19,-4670,-62,1648,125
38853,905,-11,-4722,-136,1725,106
38861,911,0,-4763,-209,1842,87
38871,935,57,-4987,-243,1992,76
38881,1035,84,-4892,-233,2281,87
38892,1077,85,-4999,-230,2494,113
38902,998,234,-5162,-225,2789,151
38912,1210,162,-5297,-231,3147,214
38922,1340,172,-5645,-174,3539,249
38933,1346,269,-6010,-158,4155,322
38941,1473,507,-6580,-118,4916,408
38951,1589,767,-6465,-130,5920,591
38961,1622,781,-6829,-78,6946,870
38971,1646,736,-7001,40,7943,1136
38982,1978,308,-7763,194,8820,1332
38992,2212,852,-8064,447,9652,1426
39000,2781,773,-8297,492,10365,1560
39012,2701,1263,-8252,293,10845,1674
39021,2226,1019,-8036,-10,11099,1969
39031,2374,1024,-7253,4,11227,2223
39041,2774,1186,-7043,84,11342,2469
39051,1418,1563,-6493,126,11235,2788
39062,610,1785,-6008,-219,11041,3091
39072,-996,1551,-5923,-716,10879,3467
39082,-7495,982,-2269,-1087,10168,3928
39090,-8181,144,-3726,-53,6220,4200
39101,-4685,1634,-8632,602,848,3209
39111,-6386,1035,-4315,256,-4225,1787
39121,-2456,1562,-3071,445,-6564,459
39131,-1347,2046,-2380,249,-5706,-621
39141,-2107,1834,-3046,-393,-4559,-1413
39152,-2639,1196,-4072,-922,-4871,-2117
39162,-2510,788,-4330,-1003,-6098,-2842
39172,-1999,702,-4319,-862,-7239,-3474
39180,-1438,591,-4339,-871,-8026,-3868
39191,-832,261,-4496,-1052,-8639,-4018
39201,-282,-14,-4757,-1172,-9113,-3935
39211,-68,-167,-4912,-1191,-9443,-3612
39221,207,-175,-5264,-1165,-9749,-3110
39232,457,-255,-5563,-1206,-9955,-2472
39242,860,-464,-5973,-1290,-10064,-1805
39250,1236,-389,-6390,-1295,-10095,-1166
39260,1650,-475,-6721,-1366,-10068,-543
39270,1971,-568,-7126,-1469,-9897,23
39281,2307,-477,-7545,-1505,-9626,569
39291,2901,-324,-7905,-1538,-9331,1130
39301,3886,-138,-8076,-1631,-9004,1666
39311,4961,46,-8137,-1810,-8541,2073
39322,5929,267,-7977,-2131,-7873,2373
39330,6883,170,-7829,-2569,-7105,2585
39340,7380,-356,-7486,-2956,-6438,2652
39350,7739,-667,-6832,-2995,-6055,2592
39361,8139,-712,-6093,-2959,-5966,2373
39371,8728,-1034,-5113,-3058,-5831,1945
39381,9347,-1664,-4057,-3208,-5317,1347
39391,10035,-2767,-3046,-3162,-4429,673
39402,10628,-5390,-1200,-1650,-2577,19
39410,11503,-4628,-2151,1237,-357,-379
39420,11829,-3177,-2145,3269,1400,-247
39430,10731,-2188,-2262,3932,2882,690
39440,995,-756,-5631,4865,4032,2028
39451,-1854,1372,-5746,5751,3494,2559
39461,842,2130,-4483,6107,2793,2425
39471,1454,3008,-3986,4613,3975,1065
39479,1006,-1055,-6449,1834,5655,-1373
39490,1140,-33,-8587,2763,4922,-822
39500,849,-308,-4435,338,-237,86
39510,235,66,-4873,262,218,0
39520,499,-104,-4640,35,25,-77
39531,480,153,-4594,-314,-102,-31
39541,528,106,-4574,-340,-103,-53
39551,519,113,-4581,-394,-124,-31
39561,469,92,-4582,-376,-129,-23
39569,473,136,-4619,-344,-132,-11
39580,450,123,-4601,-298,-118,-4
39590,426,125,-4581,-259,-93,3
39600,414,163,-4578,-234,-84,8
39610,425,156,-4573,-228,-76,12
39621,451,156,-4552,-219,-55,16
39631,420,170,-4576,-219,-37,19
39641,440,181,-4575,-211,-12,27
39649,441,185,-4530,-181,8,33
39660,423,178,-4560,-159,21,36
39670,436,173,-4553,-135,32,42
39680,453,162,-4605,-114,48,41
39690,452,167,-4567,-99,56,41
39701,432,178,-4563,-86,68,43
39711,454,154,-4555,-63,76,43
39721,424,196,-4549,-42,82,45
39729,431,189,-4567,-24,87,47
39739,421,186,-4558,-12,87,47
39750,429,185,-4549,-4,88,48
39760,433,163,-4565,5,96,50
39770,438,182,-4546,22,98,53
39780,442,178,-4554,49,103,53
39791,446,192,-4538,98,108,66
39801,437,192,-4536,171,120,74
39809,440,188,-4534,267,129,88
39819,453,172,-4546,379,145,102
39830,442,121,-4506,463,156,112
39840,468,87,-4561,421,136,103
39850,450,85,-4607,292,124,81
39860,459,107,-4575,194,137,69
39871,455,115,-4611,131,137,56
39879,478,122,-4568,94,142,56
39889,447,91,-4569,85,147,57
39899,467,133,-4575,90,149,60
39909,470,103,-4601,107,151,64
39920,488,87,-4570,116,149,63
39930,495,78,-4601,113,147,62
39940,483,105,-4575,103,145,59
39950,475,111,-4573,98,146,58
39959,466,108,-4585,97,145,60
39969,496,103,-4587,91,149,60
39979,479,113,-4567,79,155,62
39989,484,104,-4568,67,163,66
40000,503,89,-4611,58,178,71
40010,491,88,-4593,40,199,76
40020,486,116,-4614,18,219,81
40030,469,103,-4581,-6,236,80
40041,502,92,-4634,-22,257,90
40049,501,182,-4666,-54,286,105
40059,526,122,-4686,-127,344,145
40069,540,69,-4780,-227,455,155
40079,519,121,-4662,-305,604,146
40090,552,139,-4788,-338,755,155
40100,595,120,-4885,-316,973,168
40110,581,159,-4775,-299,1230,176
40120,624,162,-4813,-319,1426,203
40129,660,182,-4896,-340,1631,225
40139,676,151,-5032,-358,1893,245
40149,741,179,-5367,-361,2201,247
40159,766,172,-5542,-343,2696,245
40170,854,342,-6147,-232,3340,270
40180,908,393,-6662,-100,4242,337
40190,1214,439,-6498,-98,5446,457
40200,1025,457,-6771,-18,6447,672
40208,1218,624,-7124,189,7392,818
40219,1045,544,-6984,142,8471,884
40229,1397,520,-8022,130,9524,975
40239,1803,690,-8059,143,10244,1052
40249,2109,1102,-7693,196,10788,1226
40260,2099,836,-7695,304,11072,1403
40270,1935,1091,-7514,490,11177,1620
40280,1221,1092,-6370,268,11078,1848
40288,2916,1727,-6380,-47,10849,2017
40299,1672,1303,-6203,-760,10834,2233
40309,774,838,-5741,-1210,10420,2506
40319,-2706,416,-4090,-1210,10047,2765
40329,-7703,-398,-1884,-163,8302,3134
40340,-4568,333,-4857,1537,4983,3114
40350,-5287,1983,-6718,1915,1592,2695
40358,-5337,1592,-4135,801,-2006,1924
40368,-3069,1094,-3204,225,-3969,1277
40378,-2490,913,-2544,-4,-3910,659
40389,-2651,968,-3094,-77,-3564,63
40399,-2973,833,-3719,-362,-3998,-571
40409,-2830,430,-4175,-657,-5138,-1206
40419,-2331,84,-4207,-739,-6395,-1771
40430,-1699,-121,-4169,-700,-7338,-2180
40440,-1117,-178,-4398,-649,-7945,-2383
40448,-704,-256,-4669,-643,-8360,-2389
40458,-214,-316,-5062,-608,-8757,-2249
40469,386,-417,-5632,-565,-9113,-2027
40479,1010,-478,-6018,-537,-9328,-1767
40489,1709,-492,-6252,-516,-9371,-1407
40499,2486,-618,-6517,-681,-9216,-959
40510,3074,-848,-6756,-881,-8900,-501
40520,3389,-880,-6949,-933,-8557,-131
40528,3636,-600,-6990,-823,-8255,71
40538,3904,-190,-6940,-582,-7991,93
40548,4352,230,-6740,-249,-7714,-36
40559,4951,626,-6472,85,-7362,-372
40569,5628,967,-6102,311,-6875,-970
40579,6220,1229,-5756,268,-6261,-1752
40589,6843,1210,-5414,-59,-5627,-2576
40600,7369,1036,-5060,-481,-5058,-3331
40608,7760,770,-4634,-760,-4534,-3894
40618,8001,491,-4089,-936,-4000,-4185
40628,8141,326,-3700,-1076,-3385,-4201
40639,8113,114,-3335,-1308,-2726,-3963
40649,7957,-234,-3031,-1471,-2164,-3522
40659,13748,-2752,-8041,-1181,-1454,-2929
40669,7862,-1383,442,848,1309,-2160
40680,11234,451,-2155,2581,2781,-1058
40688,78,-26,-4285,2511,4430,278
40698,88,1399,-6684,2192,5361,502
40708,942,-367,-8530,1780,4613,-72
40718,1022,-140,-3771,925,1501,-56
40729,712,113,-4793,85,-293,99
40739,365,-19,-4587,-31,-54,45
40749,420,-7,-4541,34,-13,36
40757,445,33,-4603,-29,-54,26
40768,470,43,-4598,-52,-64,18
40778,526,29,-4599,-68,-67,7
40788,473,23,-4593,-97,-62,6
40798,453,44,-4597,-73,-34,12
40809,476,37,-4596,-65,-12,20
40819,444,21,-4601,-71,-4,24
40829,451,28,-4575,-88,-2,22
40837,438,32,-4571,-91,3,19
40847,432,38,-4580,-90,14,21
40858,449,34,-4585,-81,18,19
40868,462,62,-4556,-59,22,23
40878,435,51,-4539,-30,32,27
40888,429,53,-4578,4,42,34
40899,486,32,-4570,35,45,39
40909,461,14,-4589,56,49,43
40919,440,41,-4550,74,53,47
40927,457,45,-4560,92,52,46
40938,445,22,-4590,106,58,50
40948,443,26,-4599,110,56,51
40958,470,55,-4605,108,55,51
40968,457,29,-4550,103,59,52
40979,443,14,-4597,91,65,50
40989,448,10,-4581,74,69,44
40997,467,13,-4572,49,80,40
41007,464,27,-4593,37,82,37
41017,455,9,-4565,29,82,36
41028,459,-2,-4584,15,78,34
41038,455,10,-4576,6,76,34
41048,439,-1,-4591,2,75,35
41058,467,2,-4564,10,75,37
41069,458,15,-4550,26,76,35
41079,461,25,-4545,39,75,40
41087,459,0,-4555,45,71,38
41097,469,13,-4594,49,68,38
41108,452,25,-4600,59,66,40
41118,464,5,-4587,61,65,39
41128,475,32,-4583,61,63,41
41138,464,-12,-4554,59,59,42
41149,477,-21,-4583,56,59,40
41159,454,7,-4569,57,54,39
41167,456,-9,-4598,56,52,40
41177,473,-18,-4579,52,49,38
41187,465,1,-4582,45,47,37
41198,472,-1,-4543,42,50,35
41208,477,-1,-4570,40,47,35
41218,462,-21,-4583,39,49,35
41226,461,-9,-4564,37,50,33
41239,468,-12,-4572,33,48,33
41247,463,-10,-4592,30,49,35
41257,473,-22,-4603,30,51,35
41267,462,-4,-4586,32,56,37
